,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
family#F5M66,-0.3802866,0.12534478,-0.33804256,-0.2970478,-0.23045054,0.24067149,0.43522683,0.28826153,-0.08334169,0.04021443,0.18566479,0.390705,-0.102830246,0.23212503,0.3520589,0.32599896,-0.28098023,0.29649198,-0.0019720988,0.053301558,-0.26166013,-0.05122066,0.16062918,-0.04816379,-0.3394643,0.45685032,0.24302532,-0.20115107,-0.24950552,-0.009151439,-0.2711126,0.31460953,0.23992606,-0.21928371,-0.21592358,0.14252864,0.09614112,-0.05368229,0.29037815,-0.08405017
family#F5M68,-0.38289103,0.17575464,-0.29536727,-0.22670028,-0.07773765,0.023540448,0.4529678,0.26159596,-0.13534975,0.028302144,-0.20463417,0.24827035,-0.20208797,0.005136646,0.31104538,-0.14984255,-0.3901471,-0.07236733,-0.38209572,0.08647024,-0.3026568,-0.1170367,0.20091508,-0.077930845,-0.19406727,0.41195235,0.38140476,-0.15200129,-0.3371107,-0.113259606,-0.16346496,0.42301282,0.09386717,-0.0790723,-0.17958604,-0.02546846,0.116397426,0.32198593,0.3862608,-0.28654617
family#F6F101,-0.46205378,0.14214623,-0.0076336265,-0.35130784,-0.09741113,0.055116054,0.18874563,0.24109934,-0.3196179,0.3078532,-0.12625054,0.19866091,-0.2211344,-0.1234622,0.067411155,0.22316712,-0.28663623,-0.051356025,-0.18996556,0.008333942,-0.16490282,0.06389764,0.021175697,-0.21552365,-0.39611337,0.12705289,-0.01661855,-0.3090387,-0.10661739,-0.16256689,-0.21903673,0.39963245,0.33466387,-0.12852329,-0.46066576,-0.26435414,-0.041402657,-0.012371793,0.410209,-0.30848265
family#F6F70,-0.4278909,-0.033823844,0.06212373,-0.35424498,0.12577933,-0.27094713,0.33360672,0.31045997,0.024023091,0.5377516,-0.20669955,-0.0057900455,-0.20980531,-0.31639,0.2350739,0.18092415,-0.25852334,0.17628647,0.20049462,0.17228377,-0.28419653,-0.009628499,-0.021455282,-0.036671523,-0.4458837,0.043518968,0.38104907,-0.17595014,-0.21271324,-0.5345763,-0.28577992,0.24999173,0.4950746,0.07698575,-0.07988356,-0.25478157,-0.005818358,0.47903815,0.026908642,0.067826174
family#F6F72,-0.25328407,-0.05536712,0.0789365,-0.32000828,0.1494278,0.11558843,0.15609868,0.3670493,0.022847367,0.46884274,-0.47204047,0.13567255,-0.18258429,-0.29138365,0.14509909,0.3123724,-0.22268873,-0.08316977,0.044651993,0.046984296,-0.21756105,-0.17347538,-0.06673294,-0.24418046,-0.53647566,0.0696029,0.3126721,-0.23248744,-0.22211736,-0.10368386,-0.21598825,0.19449058,0.30004138,-0.10555857,-0.074057564,-0.2109705,-0.10894208,0.008236575,-0.011299165,0.07368614
family#F6F74,-0.29352686,0.045402862,0.022296272,-0.33578607,0.1427601,-0.073647454,0.1539725,0.29862863,-0.035408963,0.23197567,-0.14667846,0.08685874,-0.24910954,-0.24875128,0.25979495,0.24371067,-0.28308925,0.089155525,-0.3105897,0.090371124,-0.21945962,-0.15753259,-0.03562818,-0.14133646,-0.54500556,0.13651483,0.05569223,-0.124636926,-0.31435543,-0.0057013016,-0.24289791,0.22616005,0.27360716,-0.069783874,-0.16191559,-0.037564468,-0.12630422,-0.0513843,0.24397758,-0.11318579
family#F6F76,-0.22573881,0.10868059,-0.012970992,-0.34244436,0.057204712,0.030521303,0.12779115,0.31290832,-0.14260465,0.082573615,-0.12934428,0.14900525,-0.30036741,-0.102485165,0.39810222,0.31437692,-0.26358986,0.048060678,-0.28204113,0.10582068,-0.23891711,-0.08022453,-0.009302878,-0.17474267,-0.40361172,0.09977054,0.21493481,-0.14059258,-0.22026137,-0.09021842,-0.26976278,0.2011442,0.29039386,-0.03640172,-0.18114674,-0.19396992,-0.08997271,0.08521795,0.3482463,-0.12604585
family#F6F77,-0.24512732,0.16371082,0.1778017,-0.1488691,0.037753936,-0.043535948,0.42048717,0.40054232,-0.005009102,0.65624386,-0.13426296,0.0736796,-0.19085929,-0.22817756,0.32433027,0.06510112,-0.32830876,-0.5186453,0.19792025,0.14694203,-0.38741124,-0.22345418,-0.18348747,0.0041113636,-0.418543,-0.11003062,0.22315346,-0.17782241,-0.25084344,-0.28740916,-0.07596834,0.08469074,0.28973332,0.14318253,0.11656962,-0.35060728,0.023622794,0.0981711,0.037222303,-0.10477262
family#F6F79,-0.10720971,0.3461262,0.16939239,-0.2311423,-0.036278814,0.1186606,0.4155167,0.20514585,-0.13274094,0.45834574,-0.054093912,0.23970595,-0.18019146,0.058952603,0.18674211,0.18788084,-0.0971825,0.14514059,-0.050798338,0.09351328,-0.4171365,-0.3264762,-0.31334996,-0.0984316,-0.33280388,-0.085550636,0.22702028,-0.23376499,-0.2873339,-0.09128394,-0.12385175,0.11078154,0.35946792,0.24961029,-0.2676254,-0.5992361,0.052397102,-0.35883576,0.21595575,-0.23660585
family#F6F82,-0.35422438,0.04923185,0.03712184,-0.30257925,-0.010269048,-0.12718448,0.15903792,0.25179178,-0.08545341,0.32010368,-0.20802663,0.14776845,-0.26981226,-0.23946002,0.38172212,0.18339275,-0.37018847,0.08072377,-0.09131096,0.14827324,-0.17518575,-0.12314842,-0.07539378,-0.27754566,-0.30524635,-0.026874024,0.26079696,-0.11769903,-0.21658328,-0.09997983,-0.16136178,0.123541504,0.3478207,0.075196385,-0.2868109,-0.37444273,-0.10803973,-0.23829542,0.097647175,-0.1342045
family#F6F83,-0.37879863,0.2483666,-0.017467298,-0.33960825,-0.08565837,0.3073377,0.31986454,0.18544245,-0.14245142,0.24541685,-0.04158768,0.25930503,-0.113339774,-0.06778791,0.28754237,0.34595218,-0.18777609,0.3120644,-0.00048806716,0.14390793,-0.24536413,-0.07599461,-0.024523469,-0.055916656,-0.31270897,-0.03916304,0.17913634,-0.31421778,-0.4367446,0.027592499,-0.10438397,0.30780625,0.24045703,0.10299446,-0.1828806,-0.30768144,-0.05882753,0.16232757,0.21951993,-0.34138653
family#F6F84,-0.17994644,0.09340303,0.16428101,-0.08782747,-0.032399066,0.3168879,0.15964393,0.37026227,0.06755227,0.6469314,-0.046917487,0.64838725,-0.27134845,-0.19842748,0.263622,0.043911554,-0.2336836,-0.5872629,0.13140698,0.13834962,-0.34269866,-0.29680422,-0.21766949,0.0058139665,-0.26195395,-0.10357832,0.21581972,-0.21667552,-0.31958187,-0.025016485,-0.21262848,0.1396319,0.36539853,0.087507516,0.079720676,-0.53093743,-0.12515084,0.1354505,-0.14004274,-0.25556913
family#F6F86,-0.058343854,0.32922843,0.11081219,-0.24509667,-0.15234984,0.2533067,0.22667098,0.2008522,-0.24376766,0.17600043,-0.09673538,0.32838136,-0.21060094,0.027242638,0.32208318,0.2812811,-0.22609685,0.09830376,0.089449726,0.18786001,-0.256176,-0.12912035,-0.12616621,-0.05093974,-0.25679445,0.26864785,-0.09613834,-0.15665309,-0.35310018,-0.11525342,-0.12923867,0.57086194,0.24419804,0.06320295,-0.17303932,-0.5063075,0.10876151,-0.41651657,0.04681595,-0.38902172
family#F6F87,-0.12529984,0.26065734,0.19621666,-0.22238663,-0.16257362,0.4423947,0.13496181,0.25780818,-0.24134086,0.15232351,-0.19190153,0.0771366,-0.26234028,-0.06769548,0.30479032,0.23349665,-0.23758858,0.08857505,0.09132261,0.19011228,-0.26770705,-0.11967324,-0.15871572,-0.10891227,-0.20725624,0.34144306,-0.034957964,0.0020990793,-0.23132282,-0.06534591,-0.07530984,0.6038531,0.25073412,0.06665333,-0.24771018,-0.5412732,0.09508653,-0.48260686,0.06482322,-0.18458034
family#F6F89,-0.35558692,0.22030449,0.02837754,-0.28543377,-0.15249762,0.0796386,0.26849538,0.011160541,-0.18732831,0.17864372,-0.10119013,0.16144782,-0.14648205,-0.08594752,0.48936322,0.154491,-0.22923343,0.34048367,-0.055776916,0.19052234,-0.29259497,-0.17260689,0.0060574813,-0.07262643,-0.22190037,0.56285924,0.1003251,-0.36075026,-0.3828158,-0.052819405,-0.12254168,0.24067068,0.181652,0.18332836,-0.19881032,-0.23768401,-0.052759767,0.20596084,0.24255577,-0.28696725
family#F6F91,-0.31271186,0.0964028,0.003452933,-0.30286804,-0.0013347699,0.18082133,0.061133582,0.1382964,-0.21440673,0.23331235,-0.44481048,0.14269231,-0.23594818,-0.12897749,0.3937792,0.1227839,-0.26791134,0.06208534,-0.14626242,0.10047659,-0.23851688,0.051737245,-0.016700648,-0.17123397,-0.27201608,0.21578573,0.01998101,-0.0036203961,-0.22528996,-0.06873488,-0.0947881,0.40369728,0.394761,-0.0049068737,-0.26999366,-0.41185826,-0.09565995,-0.10533335,0.25645056,-0.36035213
family#F6F93,-0.3024813,-0.11413918,0.109813996,-0.32748973,-0.12509684,-0.004729797,0.07290096,0.33823603,0.054329555,0.33224896,-0.33684766,0.47090274,-0.32439184,-0.3882714,-0.09751234,0.11641575,-0.33001682,-0.1901928,-0.0101141725,0.11322164,-0.3191801,0.07154874,0.11844635,-0.15820049,-0.31579626,0.059793953,0.258123,-0.37527758,-0.2960064,-0.35251632,-0.1854678,0.22158626,0.359166,0.3312754,-0.154322,-0.19957706,-0.19079763,0.2200318,0.20229006,-0.044885974
family#F6F94,-0.1324845,0.16808078,0.24433024,-0.2419484,-0.14551179,0.04198886,0.14128985,0.17809515,-0.14331199,0.52588236,-0.045876164,0.35058957,-0.22411264,-0.3026024,-0.024368148,0.104969576,-0.077531055,-0.24692222,-0.06388749,0.09392164,-0.4916165,-0.18964289,-0.24790554,0.026777625,-0.23960945,0.1340853,0.2604233,-0.2369148,-0.2175828,-0.1953228,-0.24063067,0.46954435,0.2690122,0.32565743,-0.35342008,-0.5925357,0.056238856,-0.2657781,0.18127085,-0.23308384
family#F6F96,-0.04844038,0.3057318,0.06812943,-0.14474395,-0.23418652,0.13989124,0.2695112,0.10657012,-0.23240952,0.43620777,-0.20928667,0.21498455,-0.18003552,-0.012177731,0.5240809,0.18538393,-0.2413661,0.29244694,-0.14074838,0.26171434,-0.35508245,-0.2614051,-0.011278426,-0.06900861,-0.1545147,0.09160059,0.27400902,-0.425522,-0.3140377,-0.06084746,-0.07787259,0.38789362,0.28795844,0.39832664,-0.32692415,-0.5089005,0.03568185,-0.1165729,0.1090885,-0.4069604
family#F6F97,-0.121385105,0.32255313,0.1635698,-0.15900102,-0.2315773,-0.002636607,0.24837193,0.27806288,-0.09926776,0.34996453,-0.07456834,0.25025487,-0.27724937,-0.191472,0.491686,0.065246,-0.17083673,0.34502673,-0.07236988,0.23361462,-0.30358312,-0.2579837,-0.044018205,-0.0025216816,-0.21961387,0.10994944,0.26076397,-0.48162094,-0.26447096,0.06206308,-0.23022795,0.34601626,0.22008395,0.36963937,0.4170916,-0.49783266,0.05996719,-0.11121247,0.2472709,-0.13050587
family#F6M100,-0.022386013,0.10093484,-0.32550317,-0.21797009,-0.01216372,0.17638995,0.09359225,0.30786303,-0.091443785,0.36691844,-0.21215074,0.35648948,-0.28292784,-0.03707797,0.44083184,0.016201597,-0.31392807,-0.32446152,-0.5888486,0.12533599,-0.5570066,-0.3350333,0.19666459,0.0031797162,-0.21649382,0.067508556,0.18583895,-0.2048563,-0.52973145,-0.06423605,-0.071195565,0.41849455,-0.060118094,0.30214122,0.6364744,-0.17518508,0.2890615,-0.18245316,0.29190227,-0.18393634
family#F6M69,-0.5824493,-0.103960834,-0.28237218,-0.36423087,0.10435841,-0.277744,0.46821278,0.350623,0.107791126,0.5402201,-0.26367,-0.0031081855,-0.23380487,0.18229583,0.28358284,0.12709105,-0.25117767,0.22091334,-0.0889756,0.07936417,-0.22207764,-0.060200743,0.16214462,-0.12255184,-0.4191269,0.043064676,0.30039936,-0.086393096,-0.29216158,-0.44212103,-0.13495323,0.29027626,0.39490622,0.14676301,-0.14966966,-0.219936,-0.048333146,0.44571066,-0.12392745,0.113938175
family#F6M71,-0.3482385,-0.15529127,-0.30789655,-0.20896049,0.033435136,0.30545288,0.3665922,0.34385967,-0.061439633,0.6341907,0.13268664,0.1909909,-0.28276408,0.18161382,0.20322569,0.26599377,-0.3208562,-0.4870551,0.22930072,0.07279557,-0.29806197,-0.09000058,0.18463041,-0.0077105546,-0.45488775,-0.16814041,0.21595356,-0.24425848,-0.27858275,-0.1208247,-0.16521148,0.100605056,0.15989837,0.046525687,-0.15306616,-0.22710475,0.12952264,0.17366758,-0.013668587,0.05643423
family#F6M73,-0.3368001,0.14506364,-0.36768913,-0.31073916,0.19355184,-0.0632705,0.18732487,0.19759426,-0.1576871,0.2760194,-0.22056022,0.13373034,-0.10069378,0.19690046,0.28123417,0.23627101,-0.14684135,0.04987019,0.16196941,-0.08187508,-0.31540808,-0.25342304,0.11892224,-0.06450603,-0.5406682,0.25627336,0.14416008,-0.34811825,-0.24368817,0.045605715,-0.046241377,0.25397685,0.12810999,-0.025834858,-0.11099605,-0.03169208,0.13518864,-0.16720892,0.29696336,-0.10636094
family#F6M75,-0.3253369,0.11338608,-0.3731841,-0.27725983,0.17985083,0.16184078,0.26844275,0.18506564,-0.015104127,0.08203594,-0.25778955,0.23255816,-0.13047884,-0.025320455,0.22088586,-0.042226184,-0.35685307,0.051436972,-0.20144266,0.18964332,-0.2624629,-0.17858443,0.20706624,-0.19556838,-0.44868767,-0.023795249,0.071665734,-0.3739892,-0.3826186,0.066142075,-0.067136385,0.22745071,0.09438656,-0.055907182,-0.09019299,-0.13023773,0.12104262,0.15949562,0.3921401,-0.106216356
family#F6M78,-0.5204678,-0.10223211,-0.31356063,-0.37029868,0.082852475,-0.19850163,0.40158227,0.2926788,0.014466492,0.42167732,-0.2209635,-0.019591678,-0.21116884,0.22984806,0.38049883,-0.020244494,-0.31726158,-0.32653686,0.03788639,0.05672347,-0.24325539,-0.01566312,0.27048656,-0.25460684,-0.3720725,0.05037236,0.28306046,-0.13682595,-0.2326129,-0.33959118,-0.16934021,0.10049569,0.34400466,0.23731025,-0.23449649,-0.3972739,-0.16759568,-0.10492688,0.009593418,-0.0083464505
family#F6M80,-0.45756736,0.09248971,-0.29593575,-0.36470905,-0.028940307,-0.013902131,0.41152957,0.13527516,-0.14559682,0.3408697,-0.29230228,0.17185786,-0.20139962,0.021033978,0.16792062,0.09806434,-0.32601023,0.06420931,-0.043031286,0.29281226,-0.21035478,-0.08015251,0.26885158,-0.15417664,-0.291461,0.06367042,0.1481889,-0.044785976,-0.26434767,-0.18414283,-0.13569725,0.116597645,0.40453655,-0.0136890635,-0.033247437,-0.31712645,-0.077643655,-0.09842108,0.27911592,-0.21068363
family#F6M81,-0.118286036,-0.011974826,-0.40882367,-0.1943408,0.041744705,0.032458995,0.2778193,0.21589531,-0.10315274,0.47815338,-0.110610895,0.30525243,-0.19524282,0.19479518,0.19329584,0.2870018,-0.2396526,0.13206801,0.021322146,0.1324943,-0.32281536,-0.44258314,0.19765644,-0.06362263,-0.3293837,-0.074797176,0.19314265,-0.27529436,-0.27036008,-0.098000824,-0.25764692,0.121613115,0.1515185,0.23277463,0.17321998,-0.5175544,0.21207127,-0.33231074,0.16527386,-0.12169261
family#F6M85,-0.31513268,-0.235346,-0.26645917,-0.35568878,-0.050676532,0.14544931,-0.020852398,0.3009675,-0.052403234,0.34268594,-0.37121165,0.5626254,-0.3605475,0.16907549,0.28392023,0.021702277,-0.18967623,-0.42887264,0.03327052,0.1520608,-0.24650732,-0.01455778,0.22587402,-0.20026997,-0.17213325,0.16863677,0.2413164,-0.16119535,-0.14923723,-0.106910095,-0.15757737,0.26982757,0.51143926,0.12139385,-0.15349863,-0.53865427,-0.15810871,-0.046418745,-0.13135277,-0.13649215
family#F6M88,-0.47127762,-0.020505982,-0.31075755,-0.32135192,-0.07499711,0.43102312,0.09899219,0.092883795,0.043297578,0.19636907,-0.1817289,0.11598597,-0.24586782,0.09939729,0.04902365,0.10066778,-0.3703904,0.14878008,0.06287151,0.12877238,-0.14757347,-0.072916806,0.25556296,-0.28262892,-0.24696581,0.32453158,0.058287974,-0.016635908,-0.4110266,-0.10062768,-0.2886,0.4325845,0.374764,0.20663853,0.059854805,-0.258921,-0.043961313,-0.27331543,0.21667011,-0.089383535
family#F6M90,-0.06658984,0.06257356,-0.35356933,-0.16705209,-0.11865575,0.26678222,0.19067006,0.2092154,-0.17308086,0.19004434,0.07596288,0.43617284,-0.22204709,0.032403413,0.23175037,0.22430512,-0.38278088,0.058699965,0.13319467,0.2518787,-0.2890359,-0.07051779,0.22395413,-0.10757407,-0.28598627,0.24737307,-0.05542724,-0.11435964,-0.37021333,-0.09525741,-0.1634828,0.5698872,0.19067329,0.050822746,0.17884037,-0.48580962,0.29112652,-0.45189828,0.26190406,-0.21773778
family#F6M92,-0.15419877,-0.2417748,-0.26764145,-0.19554126,-0.11643603,0.14750929,0.11346375,0.4492865,-0.095772,0.577719,-0.08828136,0.45777676,-0.35451713,0.25214013,0.34775054,0.19556561,-0.37072033,-0.5120829,-0.108138934,0.08651805,-0.41700494,-0.14073496,0.15405513,0.01724009,-0.30092645,-0.1605156,0.28566086,-0.27133748,-0.12465844,-0.29316077,-0.119030215,0.057299525,0.2638222,0.26391485,-0.22663184,-0.21711212,0.1360042,0.2967982,-0.069634266,-0.17012945
family#F6M95,-0.4042361,-0.15893158,-0.2697542,-0.40570268,-0.13433012,0.0002388708,0.25757042,0.15379302,0.035506874,0.36933854,-0.37863624,0.27579728,-0.2570487,0.18381941,-0.15547086,0.043362647,-0.38853225,-0.104158215,0.081453994,0.10382905,-0.21783248,-0.045377776,0.24820192,-0.3218921,-0.13407327,0.13911274,0.22779816,-0.018212518,-0.4034278,-0.2810093,-0.09767825,0.38915658,0.39650947,0.26827005,-0.147951,-0.340562,-0.06334505,-0.2211532,0.15321897,-0.122350976
family#F6M98,-0.36528757,0.010443897,-0.21371315,-0.40219983,-0.10701529,-0.12186725,0.23287252,0.19441265,-0.11093312,0.22657071,-0.3538699,0.15523729,-0.25386187,0.14362858,0.16087495,0.017274667,-0.34217182,0.15819122,-0.073084444,0.116664,-0.1536315,-0.009790295,0.2136973,-0.35361314,-0.17857768,0.113726646,0.16355461,-0.29054195,-0.27917883,-0.035747353,-0.062971495,0.3244713,0.31180394,0.12551914,-0.27769336,-0.35562435,-0.03955793,-0.025638478,0.27835813,-0.07718463
family#F6M99,-0.40790623,0.18154006,-0.3100942,-0.27758592,-0.21612945,0.28266394,0.3812682,0.20939831,-0.16668776,0.07675942,-0.10952961,0.25881666,-0.14674611,-0.008963786,0.18416347,0.13591062,-0.43131015,0.0016818637,-0.16556634,0.12716876,-0.19274352,-0.13712862,0.23903634,-0.06664331,-0.19148998,-0.021103473,0.09712208,-0.36957985,-0.45857975,0.02263556,-0.1379922,0.28270748,0.12689237,0.27703658,-0.35405457,-0.49890184,0.16785066,0.2872469,0.36442715,-0.20711087
family#F7F103,-0.47367388,-0.044004556,0.053368963,-0.33221823,0.09759259,0.506186,0.2970835,0.15806787,-0.16625772,0.15923415,-0.1745505,0.05914358,-0.25206017,-0.28576884,0.09104346,0.11318002,-0.27873334,-0.057929367,0.1348118,0.17187832,-0.18223196,-0.06420776,-0.037546497,-0.153987,-0.49518573,0.28014797,0.28111264,0.060059987,-0.23514423,0.11764025,-0.18680038,0.3737278,0.35011542,0.11921969,-0.25834522,-0.31137446,-0.055124592,0.33605552,-0.018348902,0.023125771
family#F7F105,-0.43150905,-0.031268016,0.076572806,-0.3284618,0.03129763,0.46405134,0.49828872,0.12304925,-0.06088463,-0.039830316,-0.32175085,-0.012299057,-0.20395361,-0.34861928,0.24172169,0.10192337,-0.38812667,-0.38440293,0.2697243,0.33019018,-0.1972843,0.053466085,0.024804614,-0.12583883,-0.50543886,0.2812903,0.5495188,-0.07617755,-0.22795406,0.11036253,-0.22737406,0.105110146,0.36672363,0.020885633,-0.20117314,-0.40136418,-0.12366892,-0.20064288,-0.17354156,-0.07981034
family#F7F106,-0.06679879,0.16252105,0.19191286,-0.1853521,0.17038518,0.41476783,0.45004457,0.28975338,0.031820282,-0.02873698,0.037666548,-0.024189023,-0.17656034,-0.19517171,0.3697185,0.26656583,-0.20803955,0.34230697,0.12428717,0.10525088,-0.31731346,-0.45137984,-0.16745244,-0.14246672,-0.4156844,0.46158186,0.71501565,-0.2025741,-0.28408578,-0.19893335,-0.19472373,0.13128613,0.0957783,0.17850117,0.28614533,-0.4729125,-0.047599245,-0.41083872,-0.10342095,0.03866325
family#F7F108,-0.11932667,0.18799007,0.20131688,-0.22647832,0.013713938,0.1995814,0.39207873,0.1812942,-0.19448979,0.26141652,0.067822196,0.13708101,-0.16028014,-0.22331436,0.26271787,0.26682627,-0.14301288,0.2701375,0.10826119,0.03651794,-0.38183355,-0.21333426,-0.21467806,-0.006742718,-0.52767414,0.5233554,0.40517455,-0.34600565,-0.19138797,-0.15571766,-0.3310504,0.061634704,0.14095998,0.2998323,-0.2482688,-0.24910557,0.039251678,0.39723277,-0.05168147,0.08516866
family#F7F111,-0.2842852,0.10233452,0.0043939683,-0.34560496,0.049085494,0.10066755,0.31008342,0.29904702,-0.070661604,0.13092734,-0.32038313,0.029035233,-0.2145263,-0.29637447,0.15745635,0.35833898,-0.29921913,-0.13783333,-0.2762765,0.11651984,-0.2439911,-0.078201264,-0.0033895627,-0.089632966,-0.5078077,0.18294068,0.26649535,-0.0068831635,-0.26127666,-0.00038135168,-0.19407229,0.12171345,0.25781935,0.12798043,-0.11027091,-0.104279704,-0.105205834,0.2925355,0.2321011,-0.15929145
family#F7F114,-0.3224207,0.10775495,-0.045710366,-0.33680803,0.027750937,0.09518443,0.334106,0.23533662,-0.20131509,0.22783346,0.112371586,0.14140241,-0.143321,-0.11209039,0.40804723,0.23727189,-0.22302848,0.109536245,-0.055083398,0.14713436,-0.22465648,-0.18117766,-0.0007167508,-0.19275346,-0.43663347,0.16933788,0.31765127,-0.0891201,-0.14724532,-0.11248995,-0.4659973,0.029252503,0.38403916,0.04653206,0.02402745,-0.32163456,-0.096379794,0.16738844,0.25816634,-0.10352422
family#F7F116,-0.37384966,-0.00324867,0.04847639,-0.37163165,0.09893518,0.20917049,0.5017614,0.23198551,0.010463707,0.10483763,-0.37837192,-0.13533357,-0.25405458,-0.22632761,0.0409095,0.117000125,-0.31233817,0.23447189,0.043766476,0.21609534,-0.18424952,0.024687478,-0.02125631,-0.31058723,-0.28277034,0.20835324,0.27986845,0.05734896,-0.34768865,-0.11177644,-0.17673609,0.103109695,0.30356103,0.0824928,-0.1435766,-0.45019314,-0.14322987,-0.3544853,0.0479102,-0.1457271
family#F7F118,-0.16058902,0.26614198,0.11076533,-0.19292204,-0.15468544,0.10444427,0.4709933,0.12498582,-0.09100389,0.14734004,-0.17485471,0.17257938,-0.11868049,-0.021990636,0.4186644,0.27406117,-0.1947248,0.38875017,0.046105634,0.26266,-0.32011706,-0.15007406,-0.21509472,-0.022344466,-0.2867944,0.2546993,0.25114292,-0.28054896,-0.30166143,-0.2892994,-0.14634696,-0.005679304,0.26245576,0.110516384,-0.06513351,-0.4950316,-0.072534755,0.34388718,0.116867304,-0.2405022
family#F7F119,-0.061098304,0.2553618,0.12018186,-0.19886512,0.019798197,0.033754576,0.45092466,0.24712917,-0.11316624,-0.09908918,0.12937385,0.14720672,-0.19946112,0.0010629462,0.14660011,0.20099854,-0.2669802,0.27132854,0.18404724,0.28594822,-0.23862202,-0.24651377,-0.075940154,-0.1263868,-0.35155848,0.46081153,0.74877024,-0.110267,-0.32654318,-0.16996902,-0.20885305,0.06959958,0.22658369,0.13595569,-0.00546051,-0.577442,0.0482891,-0.40798527,0.0748961,-0.1967301
family#F7F121,-0.0718627,0.17411278,0.21811312,-0.2143569,0.04478035,-0.060040887,0.54520476,0.2760324,-0.123326026,-0.04663487,-0.32252377,0.48460177,-0.21702687,-0.17662105,0.27453113,0.3012993,-0.10406683,0.27133572,0.14098625,0.12750213,-0.3371448,-0.106562324,-0.19050783,-0.034219768,-0.37746665,0.44080997,0.59895813,-0.12390917,-0.10026627,-0.044144817,-0.027284725,0.09569317,0.22794522,-0.16156237,-0.15494077,-0.33941507,-0.12703882,-0.27896336,-0.21785262,-0.19643259
family#F7F124,-0.3642625,-0.133887,0.0639979,-0.3700742,0.055934373,0.0930716,0.031607967,0.33857414,0.02021575,0.022240737,-0.26607987,0.34117636,-0.33625963,-0.37923864,0.07570711,0.1752755,-0.23263505,-0.067895055,-0.01926782,0.093617246,-0.20230615,-0.02174401,-0.1364083,-0.23919435,-0.30964532,0.15097316,0.19121763,-0.14607802,-0.31983092,0.13683376,-0.18262886,0.4003551,0.37817383,-0.37110838,-0.1969057,-0.14615564,-0.032261126,0.30374557,0.16718006,-0.3269368
family#F7F126,-0.40933445,0.114727296,0.022161596,-0.41662052,0.050554093,0.07907002,0.07672675,0.22840498,-0.10795782,0.029133458,-0.34308165,0.19143042,-0.27240032,-0.08588227,-0.005850154,0.29430968,-0.3103451,-0.043322302,-0.27132687,0.2263989,-0.13763925,-0.0054769823,-0.077062905,-0.1888918,-0.3272465,0.16687386,0.0676894,-0.041165847,-0.49570194,-0.004646477,-0.06370153,0.2986462,0.3373263,0.02044229,0.0023456342,-0.24344727,-0.010753519,0.005463829,0.34032094,-0.3147381
family#F7F127,-0.1699518,0.35938695,0.10699983,-0.18079703,-0.13495827,-0.0150253875,0.1000698,0.4196706,-0.005386188,-0.14976208,-0.09836306,0.29395658,-0.24639817,-0.20516872,0.37077564,0.029901117,-0.29784232,-0.33045658,-0.017583225,0.35080287,-0.28123212,-0.1896731,-0.23845856,-0.05898147,-0.32258528,0.21876004,0.09540945,-0.15214895,-0.38553458,-0.03205675,-0.19075383,0.37210968,0.13764739,-0.28817207,0.07384782,-0.24401481,0.0030288273,-0.045706198,0.3237636,-0.17167726
family#F7F129,-0.3026543,0.23982988,0.03849247,-0.27805585,-0.19058058,0.26846665,0.112065405,0.21016333,-0.14351988,-0.04720084,-0.42410243,0.24374655,-0.20017102,-0.030247137,0.27634835,0.16078821,-0.19308358,0.15061314,-0.2170486,0.09922654,-0.32504207,-0.100020796,-0.057253513,-0.09498005,-0.26541087,0.04803054,0.096732415,-0.12599324,-0.36058438,-0.06251392,-0.03727061,0.3258199,0.31404665,-0.04374133,-0.26512823,-0.2766541,-0.042221636,-0.19838502,0.3432078,-0.36678347
family#F7M102,-0.41228783,-0.08331449,-0.24044923,-0.37159076,-0.028046777,0.4340894,0.36266637,0.20723471,-0.09218017,0.16240194,-0.20117879,0.1053352,-0.20757838,0.24059233,-0.005429795,0.173083,-0.2585613,-0.042526186,0.15813598,0.057076495,-0.19450746,0.06765676,0.20068823,-0.08219895,-0.5292085,0.31401828,0.264014,0.04815426,-0.27981627,0.0868965,-0.21092977,0.40139526,0.41515788,0.17757887,-0.07079545,-0.31301257,-0.10857008,0.29091528,-0.003737029,-0.013332279
family#F7M104,-0.48451418,-0.15165406,-0.3227471,-0.22142844,0.17905818,0.38321695,0.60471165,0.045386534,0.017546782,-0.05806109,-0.06476765,-0.050666023,-0.33581075,0.21895903,0.5184602,0.07283757,-0.22083184,-0.47299445,0.19255723,0.11913322,-0.2858337,-0.037452456,0.22100218,0.009187838,-0.4255622,0.5276753,0.3789462,-0.16609454,-0.3530418,0.13236672,-0.12789494,0.16817445,0.16287515,0.21091418,-0.1841968,-0.34512505,0.028544033,-0.15057294,-0.24821962,-0.164737
